"SampleID"	"StratUnit"	"Si"	"Ti"	"Al"	"Fe"	"Mg"	"Ca"	"Na"	"K"	"P"	"Rb"	"Nb"	"Zr"	"Th"	"V"	"Cr"	"Co"	"Ni"	"La"	"Er"	"Yb"	"Y"	"Ga"
26	"eJF"	42.5016674372302	1.05986225887181	2.64370136482631	9.62212028279126	37.1785390134583	5.97809948262526	0.190537035302797	0.214354164715647	0.261988423541346	0.00125039929417461	0.00683551614148785	0.00515640851788195	0.00121467360005533	0.00678788188266215	0.125516272005718	0.0108367938828466	0.185178181184906	0.0050849571296434	5.00159717669843e-05	5.23976847082692e-05	0.000678788188266215	0.000488251152963418
27	"eJF"	41.8645689553277	1.16096974363083	2.19423281546227	12.0392562414517	39.3452646116488	2.55413343598783	0.1393163692357	0.0928775794904664	0.267023041035091	0.000452778200016024	0.00733732877974685	0.00553782567711906	0.00101004367695882	0.00673362451305881	0.10808628313203	0.0117606235029803	0.195623401801795	0.00473675655401379	4.41168502579715e-05	4.7599759488864e-05	0.000580484871815415	0.000406339410270791
28	"eJF"	43.2455317207623	1.00050903545585	2.80142529927638	9.55780396223707	38.2900693216221	4.0020361418234	0.282496668834593	0.188331112556395	0.294267363369368	0.000953426257316752	0.00700356324819096	0.00572055754390051	0.00109467459173405	0.00729783061156032	0.122415223161657	0.0111233063353621	0.175147934677448	0.00556753851494844	4.70827781390989e-05	4.0020361418234e-05	0.000612076115808285	0.000506139864995313
29	"eJF"	42.2630918506823	1.10397627775774	2.57994456215125	9.65979243038026	36.131223612267	7.2238447740235	0.215995358691732	0.203995616542192	0.251994585140354	0.00115197524635591	0.00706784812607947	0.0052798865457979	0.000983978856262337	0.00743984013271523	0.146996841331873	0.0112317586519701	0.179636139978624	0.00512388989785388	4.31990717383465e-05	4.55990201682546e-05	0.000623986591776116	0.00051598891243025
30	"eJF"	39.5358861466978	1.64732858944574	2.09767741245968	9.94322796075523	42.4394509266561	3.48427773594998	0.0948102785292513	0.0829589937130949	0.319984690036223	0.000497753962278569	0.00890031489693346	0.00602045268660746	0.000959954070108669	0.00853292506763262	0.120764592276634	0.0114838949868556	0.189620557058503	0.00643524765517293	5.21456531910882e-05	3.91092398933162e-05	0.000604415525623977	0.000485902677462413
31	"eJF"	41.2318009505204	1.53109095493664	2.17701995155054	10.2511324092242	40.4542938249666	3.38514640818024	0.131578128939868	0.203348017452523	0.227271313623408	0.000956931846835403	0.00671048457593326	0.00508370043631308	0.000873200310237305	0.0089712360640819	0.162080331557746	0.0118061466603318	0.205022648184485	0.00465308110523714	4.42580979161374e-05	3.94734386819604e-05	0.000514350867674029	0.000562197460015799
32	"eJF"	44.3725047781498	2.153664172825	1.70888570235027	10.0309249788642	39.0117537392702	1.98979842054483	0.0936375727315215	0.0351140897743206	0.222389235237364	0.000351140897743206	0.00938716666633503	0.00586405299231154	0.00105342269322962	0.00948080423906656	0.12816642767627	0.0125591394426153	0.20740722360032	0.00606303283436602	3.86254987517526e-05	4.33073773883287e-05	0.00058523482957201	0.000327731504560325
33	"eJF"	44.7849038526509	1.22874703541373	2.55111289257327	10.0640233376744	38.056051039671	2.3872799545181	0.081916469027582	0.210642348928068	0.280856465237424	0.0014861987952147	0.00767674338315625	0.00635437752599672	0.000947890570176306	0.00737248221248238	0.116906503655078	0.0120534232997728	0.194025008068187	0.00641288928958785	5.851176359113e-05	3.74475286983232e-05	0.000678736457657108	0.000456391756010814
34	"eJF"	45.3327232007656	1.49526783332368	1.87501839416779	11.9028066414576	33.6435262497828	4.45020188489191	0.344148945764974	0.308547330685839	0.272945715606704	0.00220730013490639	0.0109771646494	0.00644389232932348	0.00125792373279611	0.00712032301582705	0.140507707512321	0.0126267061480666	0.184772382260712	0.00759501121688219	4.39086585976002e-05	2.72945715606704e-05	0.000700165096556327	0.000534024226187029
35	"eJF"	41.7758960660242	1.03047999936039	3.20988597501915	9.72441470660783	37.1209691723617	6.25394758232513	0.0829121838565832	0.177668965406964	0.331648735426333	0.00104232459705419	0.00800694804100718	0.00631317057079412	0.00106601379244178	0.00734365057015451	0.102100432120535	0.00968888091352644	0.149478822895726	0.00568540689302285	6.39608275465071e-05	2.4873655156975e-05	0.000734365057015451	0.000627763677771273
36	"eJF"	41.3789161399282	1.92103769034699	2.58102609930056	10.1826783095693	38.6800349676002	4.38420871662013	0.106069565724681	0.0942840584219383	0.329994204476784	0.000707130438164537	0.0131997681790714	0.00832056815573605	0.00181496812462231	0.00813200003889217	0.137890435442085	0.01070124063089	0.149793797817854	0.00966411598824867	6.7177391625631e-05	5.6570435053163e-05	0.000895698555008413	0.000506776814017918
37	"eJF"	40.6256175834444	1.51640760077093	2.19820326623383	11.2143631870966	40.0613728947854	3.56179459715962	0.0822856837627635	0.0940407814431583	0.317387637370659	0.000623020177060924	0.0110497918195711	0.00764081349225661	0.00155167289381211	0.00740571153864872	0.10779424572922	0.0109439959404475	0.170801569296136	0.00939232304663544	5.6424468865895e-05	4.46693711855002e-05	0.000775836446906056	0.000446693711855002
38	"eJF"	41.5261278720332	1.58397413460076	2.21047136694285	9.84664518001813	39.8948709274444	4.11360446896316	0.0827449174791439	0.0472828099880822	0.366441777407637	0.000437365992389761	0.0125890481593269	0.00782530505302761	0.00165489834958288	0.00721062852318254	0.123762755143805	0.0106504529498155	0.153078097336416	0.00929107216265816	6.02855827348049e-05	4.72828099880823e-05	0.000803807769797398	0.00042554528989274
39	"eJF"	41.5601362376334	1.54014187881766	2.25097659211811	11.0179380561571	39.3210068907369	3.49493734039391	0.0592362261083714	0.0355417356650228	0.355417356650228	0.000533126034975343	0.0104492702855167	0.00698987468078782	0.00171785055714277	0.0074637644896548	0.128898028011816	0.0113378136771423	0.187778836763537	0.00834046063605869	4.85737054088645e-05	4.38348073201948e-05	0.000651598487192085	0.0004146535827586
40	"eJF"	41.9764889213905	1.41493782881092	1.92195721746816	9.78665331594217	40.1016962982161	4.05615510925796	0.0707468914405458	0.0825380400139702	0.259405268615335	0.000530601685804094	0.00920888703584438	0.00577766280097791	0.00107299452018161	0.00731051211552307	0.121802564763473	0.0108832301332706	0.165665637456612	0.00609602381246037	4.83437091510397e-05	3.41943308629305e-05	0.000577766280097791	0.000412690200069851
41	"eJF"	43.5024417548751	1.55994196640561	2.20503074950567	10.2862338687046	37.7552871418018	3.74151494198036	0.187662191447291	0.175933304481835	0.293222174136392	0.00100868427902919	0.00789354092775167	0.00557122130859145	0.000985226505098277	0.00715462104892797	0.110720692953902	0.0105677271558756	0.142975132108905	0.00459772369045863	6.21631009169151e-05	4.57426591652772e-05	0.000692004330961885	0.000457426591652772
42	"eJF"	43.7897585135828	1.59299849079323	2.34819777531743	9.61699088886283	38.6921633430444	2.97359718281403	0.212399798772431	0.188799821131049	0.283199731696574	0.000896799150372485	0.00772899267755234	0.00545159483515905	0.000896799150372485	0.00766999273344888	0.0960519090004214	0.0112453893461181	0.16590784281891	0.00474359550591762	5.78199452213839e-05	4.0119961990348e-05	0.000696199340420745	0.000507399519289695
43	"eJF"	43.3673536582291	1.97551936404081	2.89272478305975	10.877115546058	36.1708188320805	3.63354454457505	0.223421832837948	0.211662789004372	0.329253227340134	0.000658506454680269	0.00679672733580706	0.00562082295244944	0.000952482550519674	0.00552675060178083	0.15039817063144	0.00903094566418654	0.132406833566068	0.00595007617978957	4.82120797176625e-05	4.3508462184232e-05	0.000682024542347421	0.000470361753343049
44	"eJF"	43.8514410389297	1.3567166315515	2.04097371529051	10.8065429087058	37.5987469978663	3.25611991572359	0.294938398163369	0.165165502971487	0.259545790383765	0.00107357576931466	0.00900151991194602	0.00595775564290006	0.00134491909562496	0.00684257083739016	0.125879708336126	0.0121278669324777	0.200204184673295	0.0060757310021654	5.1909158076753e-05	5.78079260400203e-05	0.000707852155592086	0.000483698972987925
45	"eJF"	44.0274753287668	1.16330347323245	2.01797541275016	10.9326785596641	37.130747594603	3.65609663015912	0.320501977319143	0.166186210461778	0.237408872088254	0.000925894601144192	0.00695607995218585	0.00478378877257832	0.000902153713935366	0.00641003954638287	0.110513829957082	0.0121315933637098	0.199186043682045	0.00480752965978715	4.3920641336327e-05	3.9172463894562e-05	0.000557910849407398	0.000367983751736794
46	"eJF"	46.381059156472	1.25542716513759	2.51085433027517	10.1247876003226	37.4884500700807	0.755581164203178	0.488221675331284	0.313856791284397	0.290608140078145	0.0018017704684845	0.00835789010864746	0.00621901419767231	0.00120892986272508	0.00755581164203178	0.136004609556572	0.0130192446755009	0.209935320392452	0.00570754387113477	5.34718977743787e-05	4.64973024125032e-05	0.000732332512996926	0.000511470326537536
47	"eJF"	43.233755097107	1.07758743189174	2.99592989306164	10.0416938708153	37.1471623499383	4.32219134769763	0.260515642874926	0.284198883136282	0.319723743528318	0.00170519329881769	0.00766152822454895	0.006370791630305	0.00112495391241445	0.00698655587710028	0.106100916370879	0.0105035170559118	0.169572000271315	0.00583791872442447	5.09189665619173e-05	4.85506425357816e-05	0.000793388548755455	0.000485506425357816
48	"eJF"	42.6683592054283	1.08330805517467	2.45782795313824	10.6583534460734	39.0223869337113	3.11014248098535	0.198024053096446	0.18637557938489	0.279563369077335	0.000966823318059117	0.00774623501818449	0.00597566701402804	0.000966823318059117	0.00663963001558671	0.115552859218632	0.0101458206027649	0.181017281477574	0.00549807959185426	5.24181317020003e-05	4.89235895885336e-05	0.000629017580424004	0.000419345053616003
49	"eJF"	45.1216123842492	1.00477956112	2.24322878761674	10.4450340423405	37.2002107279776	2.90918733394046	0.350504498065116	0.151885282494884	0.245353148645581	0.000806160345549767	0.00647264973093581	0.00490706297291162	0.00113329787707721	0.0058417416344186	0.111109925886642	0.0114030796703851	0.180626651336223	0.00487201252310511	4.08921914409302e-05	4.43972364215813e-05	0.000595857646710697	0.000350504498065116
50	"eJF"	45.0522745179433	1.16942191328694	3.33108060148401	9.62705918513996	33.7951120597367	5.18561838316128	0.649678840714967	0.460681359779704	0.354370276753618	0.00271683878844441	0.0082332027632424	0.00693384508181246	0.00124029596863766	0.00767802266299506	0.132534483505853	0.0117532808456617	0.195848639619166	0.0063077909262144	6.37866498156513e-05	6.96928210948782e-05	0.00077961460885796	0.000543367757688881
51	"eJF"	42.4827341845461	1.04475361769124	2.58253703249521	10.0953720361176	39.4541225737109	3.40425336101641	0.14086565631792	0.15260446101108	0.293470117329001	0.000880410351987002	0.0075480514177019	0.00571679788556894	0.00118561927400916	0.00692589476896442	0.111636032631952	0.0117857599119327	0.195333710094183	0.0070198052065097	4.46074578340081e-05	4.81290992419561e-05	0.000669111867510122	0.000493029797112721
52	"eJF"	42.4672047597806	1.11447084314341	2.34625440661771	10.9804706229709	39.4639991193099	2.82723655997435	0.140775264397063	0.0938501762647086	0.234625440661771	0.000645219961819871	0.00699183813172079	0.00549023531148545	0.000961964306713263	0.00645219961819871	0.10593338645879	0.0109804706229709	0.187113788927763	0.00532599750302221	5.27907241488986e-05	5.04444697422808e-05	0.000633488689786783	0.000480982153356631
53	"eJF"	43.0536849600582	1.55743667161625	2.48953892205324	10.6306851600473	35.3608917032871	5.76959494257837	0.283170303930227	0.188780202620151	0.306767829257746	0.000979297301092035	0.0112560195812265	0.00834172520327793	0.00160463172227129	0.00825913386463162	0.139697349938912	0.0118341589517507	0.167896392705297	0.00807035366201147	6.25334421179251e-05	5.54541845196694e-05	0.000849510911790681	0.000542743082532935
54	"eJF"	43.0875733928146	1.26242342635026	2.45405675402668	10.3353544063816	37.2355919024433	4.67214651247388	0.188773596463591	0.165176896905642	0.283160394695386	0.000660707587622568	0.00827064319506108	0.0068312445220262	0.00127422177612924	0.00696102636959492	0.117039629807426	0.0101819758592549	0.157272002553729	0.00595816663838209	4.48337291601029e-05	4.48337291601029e-05	0.000719699336517441	0.000483732340937952
55	"eJF"	42.8963971929811	1.30523576985222	2.72806034779924	9.72459442943953	38.1928448691893	3.99801947522302	0.164624331332713	0.176383212142192	0.493872993998138	0.000752568371806687	0.00851342970606314	0.00678487422706966	0.000952469345567838	0.00752568371806686	0.121469238761923	0.00995977204562912	0.155922759533698	0.00667904429978434	5.64426278855015e-05	5.76185159664494e-05	0.000787845014235125	0.000505631874807617
56	"eJF"	42.7210332026542	1.26986436299136	3.04068439211692	10.7181212289179	38.2590327345286	3.00573399680523	0.163101844787881	0.186402108329007	0.302903426034636	0.000733958301545463	0.00866769803729881	0.00747938459670139	0.00116501317705629	0.00803859092168841	0.117200325611863	0.0110443249184936	0.171489939662686	0.00576681522642864	8.15509223939404e-05	6.87357774463212e-05	0.000792208960398278	0.000594156720298708
57	"eJF"	41.436968490393	1.11670729303238	2.12649580268932	9.78900861126257	41.6508060571439	3.02936552897082	0.142558377833921	0.0950389185559473	0.261357026028855	0.00048707445759923	0.00715167862133504	0.00528653984467457	0.000950389185559473	0.00689032159530618	0.138162827850708	0.0121055822510638	0.173921220957384	0.00552413714106444	4.63314727960243e-05	5.10834187238217e-05	0.000653392565072138	0.000463314727960243
58	"eJF"	42.3654408896984	1.20537656087845	2.35166603543932	10.7302148752709	37.4493953080765	5.04603717152056	0.129991589898656	0.153626424425684	0.236348345270284	0.000567236028648681	0.00694864135094634	0.00484514107804082	0.000791766956655451	0.00697227618547337	0.130936983279737	0.010801119378852	0.164025751617577	0.00490422816435839	5.19966359594624e-05	2.95435431587855e-05	0.000638140532229766	0.000389974769695968
59	"eJF"	43.4310813332376	1.11875073933231	2.8969755986921	10.339612096145	37.55469587085	3.56822604229149	0.270855442154139	0.223750147866463	0.25907911858222	0.00127184294576726	0.00694803090743227	0.00630033311097672	0.00109519809218848	0.00859671620750094	0.115996787183403	0.0112463890111827	0.178764591821732	0.005240463989504	6.94803090743227e-05	6.5947412002747e-05	0.000847895297178175	0.000529934560736359
60	"eJF"	43.8839229308624	1.42364713482116	3.01338643537146	9.72825542127795	37.5724206331552	3.0608413398655	0.40336668819933	0.225410796346684	0.284729426964233	0.00150669321768573	0.00867238379628558	0.00736737392269952	0.00124569124296852	0.0102028044662183	0.176176332934119	0.0114129045308163	0.179260901726231	0.00661995917691841	6.88096115163562e-05	4.98276497187407e-05	0.000830460828645679	0.000605050032298994
61	"eJF"	45.8219208749378	1.42457667673882	2.90802015830155	10.1368637906787	33.4010250570911	4.40323700082907	0.765268462710934	0.470934438591344	0.306107385084374	0.00227225866620324	0.00897130105516511	0.0073230305200954	0.000965415599112256	0.00906548794288338	0.121618818766215	0.0137866056897616	0.190375246800551	0.00619278786747618	5.18027882450479e-05	5.76894687274397e-05	0.000777041823675718	0.00058866804823918
62	"eJF"	44.1117398623459	0.979212198067587	3.20898455270342	9.8157174553281	36.5493902363058	4.07021937750985	0.353932119783465	0.283145695826772	0.283145695826772	0.00168707643763452	0.00654774421599411	0.00569830712851379	0.0010617963593504	0.00743257451545277	0.142044757406431	0.011030884399918	0.162808775100394	0.0048724655156857	5.54493654327429e-05	4.60111755718505e-05	0.000648875552936353	0.00057808912897966
63	"eJF"	43.2150923864545	1.3102636588081	2.8448066826374	10.8480387607625	36.2742362479035	4.16687451855188	0.295104427659482	0.271496073446723	0.413146198723274	0.00160536808646758	0.00923086649718859	0.00702348537829566	0.00129845948170172	0.0080268404323379	0.122763441906344	0.0122055191279962	0.190991585581217	0.00644508070008308	5.54796323999826e-05	5.54796323999826e-05	0.000755467334808273	0.00048397126136155
64	"eJF"	41.3729312942704	1.28645664922049	2.62145883237384	9.7455159370194	33.8241007677124	9.89115253881795	0.400500654946003	0.242727669664244	0.254864053147456	0.00150491155191831	0.00793719479802078	0.00583760045542507	0.000849546843824854	0.00801001309892006	0.12294156468494	0.0134713856663656	0.192361678208913	0.00604391897463968	5.46137256744549e-05	5.34000873261337e-05	0.000679637475059884	0.000546137256744549
65	"eJF"	44.8315441289242	1.15701847465159	3.78660591704157	9.40807951610636	36.638918363967	2.79320621658313	0.525917488477995	0.257115216589242	0.280489327188264	0.00139075958064181	0.0078653882165709	0.00664993446542176	0.00113364436405257	0.00841467981564792	0.101560510552751	0.0083913057050489	0.179396298847494	0.00474494445160147	6.54475096772616e-05	5.49291599077017e-05	0.000783032705067237	0.000654475096772616
66	"eJF"	44.5231280901363	1.19888042903746	2.83264885684342	10.0611926201575	37.3063380565187	2.78563393805763	0.352611890893371	0.199813404839577	0.387873079982708	0.00118712669934102	0.00694645425059941	0.00530093209309701	0.00106958940237656	0.00775746159965417	0.134345130430374	0.0115186551025168	0.177833930307224	0.00450167847373871	5.28917836340057e-05	4.9365664725072e-05	0.000752238700572525	0.000564179025429394
67	"eJF"	44.2245683590974	1.11737606226443	2.12889544494591	10.4562875721377	38.1201665031475	2.9404633217485	0.223475212452886	0.152904092730922	0.29404633217485	0.00107032864911645	0.0076216809299721	0.00530459583243429	0.000893900849811543	0.00729234903793627	0.109502854101914	0.0118441862600029	0.192071064176612	0.00513992988641637	4.58712278192765e-05	4.23426718331783e-05	0.000552807104488717	0.000435188571618777
68	"eJF"	42.7800316240124	1.44551349525426	2.58042078491669	9.68852433596037	36.7232106149719	5.73426841092599	0.23892785045525	0.119463925227625	0.346445383160112	0.000692890766320224	0.010560610990122	0.00720367469122577	0.0014335671027315	0.00812354691547848	0.123406234760136	0.0112296089713967	0.170952877000731	0.00814743970052401	6.57051588751936e-05	5.13694878478786e-05	0.000764569121456798	0.000561480448569836
69	"eJF"	43.9631596987696	1.23989572075498	3.05840944452896	10.4505496463634	37.0551692545632	3.05840944452896	0.23617061347714	0.283404736172568	0.295213266846425	0.00207830139859883	0.00734490607913905	0.00589245680625464	0.00122808719008113	0.00779363024474562	0.140639600325637	0.0113834235695981	0.176537533574162	0.00547915823266964	5.55000941671279e-05	5.19575349649708e-05	0.000661277717735992	0.00047234122695428
70	"eJF"	45.4145747540774	1.31636448562543	2.22585267569391	10.7104201330433	35.5418411118866	3.68582055975121	0.335074596341019	0.179504248039832	0.215405097647798	0.00105309158850035	0.0067134588766897	0.00508595369446189	0.000729983942028648	0.00813752591113903	0.135106864024647	0.0143962406927945	0.198292359334667	0.00457137485008104	4.18843245426274e-05	4.42777145164918e-05	0.00051457884438085	0.00045474409503424
71	"eJF"	43.4451313904143	1.25140867591954	2.8215723919318	9.98765792290503	39.2777043847577	2.36114844513121	0.118057422256561	0.106251680030905	0.283337813415746	0.000684733049088052	0.0072015027576502	0.00522994380596564	0.00127502016037086	0.00708344533539364	0.124432523058415	0.0107550311675727	0.184641808409261	0.00530077825931957	4.84035431251899e-05	6.13898595734115e-05	0.000602092853508459	0.000413200977897962
72	"eJF"	43.6940226694099	1.21795185141212	3.05659070402465	10.621945473373	36.5853998443411	3.50161157280985	0.327910113841725	0.374754415819115	0.245932585381294	0.00244761477831859	0.00798695348714488	0.00675729056023841	0.000936886039547787	0.00936886039547787	0.137019583283864	0.0127650722888386	0.189368090743596	0.00563302731278107	5.62131623728672e-05	6.55820227683451e-05	0.000843197435593008	0.000632398076694756
73	"eJF"	45.2528709131156	1.02928098547479	2.4016556327745	9.06240499854812	36.7228526311924	4.19993965337413	0.4850634529249	0.260277950349946	0.248447134424949	0.00149068280654969	0.00690919650019857	0.00512274329552394	0.000922803642149809	0.00698018139574855	0.132741754678473	0.00950014518777303	0.168352510612715	0.00405796986227416	4.37740189224909e-05	3.19432029974934e-05	0.00053238671662489	0.000520555900699892
74	"eJF"	44.0954107036867	1.52378997609847	2.59871158714467	10.2058491422409	37.8230659183511	2.68139786491746	0.259871158714467	0.212621857130019	0.248058833318355	0.001263918817384	0.00784338406301847	0.00564629153934161	0.000944986031688972	0.00885924404708412	0.122848184119566	0.0111272105231377	0.186634741258572	0.00471311783304875	5.19742317428935e-05	4.9611766663671e-05	0.000649677896786169	0.000590616269805608
75	"eJF"	42.4059506493761	1.18452376115576	3.52988080824415	9.78416626714654	38.3430341486118	3.69571413480596	0.130297613727133	0.355357128346727	0.225059514619594	0.00165833326561806	0.00795999967496668	0.00764017825945463	0.000994999959370835	0.00805476157585914	0.12236130452739	0.0122124399775158	0.177086302292786	0.00628982117173706	6.98869019081896e-05	6.51488068635666e-05	0.000935773771313047	0.000687023781470338
76	"eJF"	43.6922889052518	1.041701821637	2.49771686778871	9.82514218134895	38.9336055836828	2.98305521650595	0.201237851907147	0.177562810506306	0.29593801751051	0.0011600770286412	0.00787195126577958	0.00660533655083459	0.00107721438373826	0.00745763804126486	0.126306345873486	0.01182568317972	0.181824317958458	0.0062028608470203	6.62901159223543e-05	5.09013390118078e-05	0.000781276366227748	0.000520850910818499
77	"eJF"	42.2115335845958	1.18505147626603	3.36554619259551	9.40930872155225	40.007337838741	2.84412354303846	0.118505147626603	0.343664928117148	0.189608236202564	0.00157611846343381	0.00690885010663093	0.00570009760083959	0.000865087577674199	0.00758432944810257	0.115898034378817	0.0102506952697011	0.170528907434681	0.00446764406552292	6.16226767658334e-05	5.68824708607693e-05	0.000876938092436859	0.000545123679082372
78	"eJF"	44.6423446669617	0.971248914117385	3.72117053842564	9.89971784750973	35.8191918808833	3.49883644965178	0.257439471211837	0.549984324861652	0.280843059503822	0.00337011671404587	0.006318968838836	0.00589770424958026	0.000971248914117385	0.00807423796073489	0.146506462707827	0.0102039644953055	0.171665320121711	0.00478603380571097	5.85089707299629e-05	4.79773559985696e-05	0.000737213031197533	0.000585089707299629
79	"eJF"	44.8558237509191	1.4900286922309	2.88469554815903	9.91763097548888	36.4163012381232	3.0038978435375	0.369527115673264	0.369527115673264	0.345686656597569	0.00261053026878854	0.0107758875022139	0.00911897559645312	0.00166883213529861	0.00822495838111458	0.128023265236479	0.0109666111748194	0.165691190576076	0.00818919769250104	6.4369239504375e-05	5.72171017816666e-05	0.000894017215338541	0.000596011476892361
80	"eJF"	44.4702310599784	1.31110303312721	2.18119868238436	11.4065963882067	32.3723257997591	6.79389753529555	0.488683857801961	0.262220606625442	0.309897080557341	0.00146605157340588	0.00876055208498637	0.00581652981969163	0.000893933886223099	0.00786661819876327	0.145174863122631	0.0125031552886404	0.214782515063203	0.00532784596188967	4.17169146904113e-05	4.41007383870062e-05	0.00066747063504658	0.000500602976284935
81	"eJF"	43.7313716488061	1.29243709870195	2.73761676361414	9.55228510222443	39.3840832258995	2.40863277485364	0.187990850720284	0.0587471408500887	0.317234560590479	0.000411229985950621	0.0101632553670654	0.00697916033299054	0.00138643252406209	0.0083420940007126	0.121371592996283	0.0122076558686484	0.160497188802442	0.00679116948227026	6.57967977520994e-05	4.58227698630692e-05	0.000704965690201065	0.000634469121180958
82	"eJF"	43.9309218897465	1.53480780587666	2.23137442546683	8.8782728463019	37.6736285273263	4.84054769545715	0.200705636153102	0.0236124277827178	0.318767775066691	0.000177093208370384	0.00765042660160058	0.00520654032608928	0.00101533439465687	0.00779210116829688	0.142973250224356	0.0100825066632205	0.184885309538681	0.0063517430735511	4.72248555654357e-05	4.60442341762998e-05	0.000661147977916099	0.000472248555654357
83	"eJF"	43.5893801480284	1.53566921930723	2.49250927133712	10.7733102154477	34.9069426388682	5.504783509209	0.236256802970343	0.200818282524792	0.425262245346618	0.00115765833455468	0.00890688147198195	0.006189928237823	0.00120490969514875	0.0070877040891103	0.121199739923786	0.00979284448312073	0.17175869575944	0.00646162356123889	4.37075085495135e-05	3.54385204455515e-05	0.000685144728613996	0.00054339064683179
84	"eJF"	44.8869582180032	1.167107597972	2.18249120820764	10.8074163572207	36.9039422478747	3.05782190668664	0.24509259557412	0.14005291175664	0.28010582351328	0.000746948862702081	0.00781962090641241	0.00618567026925161	0.00108541006611396	0.00700264558783201	0.110174957248557	0.0115193519919837	0.177750487171136	0.00539203710263065	6.76922406823761e-05	6.41909178884601e-05	0.000758619938681801	0.00044350088722936
85	"eJF"	41.5070715081087	1.1129471615214	2.31961618927618	9.85251118778419	41.7179457071338	2.65935795437219	0.140582799350072	0.105437099512554	0.269450365420971	0.000574046430679459	0.00697056380110772	0.00598648420565722	0.000902072962496293	0.00656053063633668	0.113052001144016	0.0116918028126143	0.162373133249333	0.00575217954007377	5.03755031004423e-05	5.38900730841941e-05	0.00062090736379615	0.000492039797725251
86	"eJF"	42.8072222482315	1.14040552820583	3.02507571692494	9.86750888615992	36.0248104225863	6.18219838974739	0.180064030769342	0.120042687179561	0.300106717948903	0.000984350034872401	0.00787480027897921	0.00660234779487586	0.00144051224615473	0.00780277466667147	0.122323498235973	0.0110079144143658	0.186666378564217	0.00651831791385017	6.60234779487586e-05	5.40192092308025e-05	0.000720256123077366	0.000504179286154156
87	"eJF"	43.0876653988023	1.43625551329341	2.87251102658682	9.35920600875624	38.602310066304	3.6141839555826	0.223679137316187	0.129498447919898	0.317859826712476	0.00104776016953372	0.0101126515239265	0.00788763273693922	0.00148334585799155	0.00882943963090211	0.125613494482301	0.0115253618648709	0.181768730534838	0.00693405325680179	7.29900342821241e-05	6.00401894901343e-05	0.000894716549264747	0.000600401894901343
88	"eJF"	43.0433008945825	0.896230800843867	2.55546890510886	9.64053672259078	34.226327610605	8.35674665651714	0.37544803819135	0.230113313730182	0.37544803819135	0.00116267779568934	0.00576494407029298	0.00565594302694711	0.000847785892690144	0.00629783805998393	0.0936197850070688	0.0110938839672025	0.170041627619566	0.00439637541495032	6.66117487113685e-05	6.29783805998393e-05	0.000872008346767005	0.000496560308575656
89	"eJF"	41.35472608004	1.32146342966176	2.33615856315205	9.68679889064561	40.6703968039652	3.77560979903361	0.0707926837318802	0.10618902559782	0.306768296171481	0.000660731714830882	0.00873109766026523	0.0067371037351506	0.00115628050095404	0.00849512204782562	0.138045733277166	0.0121881403825054	0.187128660664603	0.00668990861266268	5.89939031099002e-05	4.83750005501181e-05	0.000743323179184742	0.000412957321769301
90	"eJF"	43.7830190089651	1.24390244303144	3.1097561075786	10.4206166925653	36.4721584239784	3.81385183004922	0.222963645449032	0.316843075111782	0.258168431572563	0.00195973309420991	0.00720524622661607	0.0069705476524592	0.00099746894016672	0.00821445009549063	0.118874827810457	0.0126737230044713	0.195151864411442	0.00535112749077676	5.39806720560813e-05	4.69397148313751e-05	0.000751035437302001	0.000469397148313751
91	"eJF"	43.4532066445015	1.19531474588435	2.2968793156209	10.2304879721278	37.8985087077449	3.98438248628116	0.0937501761477919	0.17578158027711	0.304688072480324	0.00113672088579198	0.00800392128861773	0.00575391706107073	0.000878907901385549	0.00703126321108439	0.129843993964692	0.012632836235915	0.194765990947038	0.00570704197299683	5.27344740831329e-05	4.45313336702012e-05	0.000726563865145387	0.000421875792665064
92	"eJF"	43.3486007753716	1.25393357203697	2.34380106922799	10.1252206190649	38.6844366476079	3.3164785129576	0.164066074845959	0.140628064153679	0.292975133653498	0.000855487390268214	0.00765251049102937	0.00591809769980066	0.00105471048115259	0.00667983304729976	0.110627410467561	0.0113557161804096	0.178714831528634	0.00578918864099312	5.15636235230157e-05	4.68760213845597e-05	0.000667983304729976	0.000445322203153317
93	"eJF"	44.7944168390057	1.16947449025885	2.59883220057522	10.324451560467	36.0765160934397	3.62655220716633	0.354386209169349	0.401637703725262	0.271696093696501	0.00239801334871259	0.00738304602436143	0.00598912693496199	0.00119310023753681	0.0075602391289461	0.130886639919879	0.012498020310039	0.207079674891289	0.00571743084126549	5.67017934670958e-05	4.60702071920153e-05	0.000779649660172567	0.000448889198281175
94	"eJF"	45.5627918870022	1.44327154316283	2.72226827653477	9.66874594769246	34.3217013313112	4.423685949369	0.70403489910382	0.422420939462292	0.305081789611655	0.00241718648692312	0.00830761180942508	0.00631284626196425	0.00114992366853624	0.00774438389014202	0.14374045856703	0.0140572301521063	0.234443621401572	0.00648885498674021	5.51494004297992e-05	3.63751364536974e-05	0.00070403489910382	0.000539760089312929
